reporting_year,lea_code,lea_name,school_code,school_name,sbe_region,grade_span,missed_days,title_1,subgroup,subject,den,total_pct,notprof_pct,lev3_pct,lev4_pct,lev5_pct,glp_pct,ccr_pct
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,SWD,RDGS,115,,72.2,16.5,9.6,<5,27.8,11.3
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,WHTE,RDGS,546,,25.3,25.3,33.3,16.1,74.7,49.5
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,ALL,SC05,125,,22.4,32,34.4,11.2,77.6,45.6
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,EDS,SC05,14,,28.6,42.9,21.4,7.1,71.4,28.6
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,FEM,SC05,58,,25.9,29.3,31,13.8,74.1,44.8
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,MALE,SC05,67,,19.4,34.3,37.3,9,80.6,46.3
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,NAIG,SC05,125,,22.4,32,34.4,11.2,77.6,45.6
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,NEDS,SC05,111,,21.6,30.6,36,11.7,78.4,47.7
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,NELS,SC05,125,,22.4,32,34.4,11.2,77.6,45.6
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,NSWD,SC05,106,,16,33,37.7,13.2,84,50.9
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,SWD,SC05,19,,57.9,26.3,15.8,<5,42.1,15.8
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,WHTE,SC05,104,,22.1,32.7,32.7,12.5,77.9,45.2
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,ALL,SC08,126,,17.5,16.7,38.1,27.8,82.5,65.9
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,EDS,SC08,19,,36.8,31.6,15.8,15.8,63.2,31.6
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,FEM,SC08,65,,18.5,20,38.5,23.1,81.5,61.5
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,HISP,SC08,14,,14.3,42.9,14.3,28.6,85.7,42.9
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,MALE,SC08,61,,16.4,13.1,37.7,32.8,83.6,70.5
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,NAIG,SC08,126,,17.5,16.7,38.1,27.8,82.5,65.9
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,NEDS,SC08,107,,14,14,42.1,29.9,86,72
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,NELS,SC08,126,,17.5,16.7,38.1,27.8,82.5,65.9
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,NSWD,SC08,109,,10.1,15.6,42.2,32.1,89.9,74.3
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,SWD,SC08,17,,64.7,23.5,11.8,<5,35.3,11.8
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,WHTE,SC08,91,,16.5,12.1,42.9,28.6,83.5,71.4
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,ALL,SCGS,251,,19.9,24.3,36.3,19.5,80.1,55.8
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,ASIA,SCGS,10,,10,20,20,50,90,70
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,BLCK,SCGS,11,,45.5,18.2,36.4,<5,54.5,36.4
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,EDS,SCGS,33,,33.3,36.4,18.2,12.1,66.7,30.3
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,FEM,SCGS,123,,22,24.4,35,18.7,78,53.7
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,HISP,SCGS,21,,14.3,42.9,23.8,19,85.7,42.9
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,MALE,SCGS,128,,18,24.2,37.5,20.3,82,57.8
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,MULT,SCGS,14,,21.4,21.4,50,7.1,78.6,57.1
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,NAIG,SCGS,251,,19.9,24.3,36.3,19.5,80.1,55.8
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,NEDS,SCGS,218,,17.9,22.5,39,20.6,82.1,59.6
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,NELS,SCGS,251,,19.9,24.3,36.3,19.5,80.1,55.8
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,NSWD,SCGS,215,,13,24.2,40,22.8,87,62.8
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,SWD,SCGS,36,,61.1,25,13.9,<5,38.9,13.9
2025,60I,Charter Schools,60I000,Community School of Davidson,Southwest,0K-12,0,Y,WHTE,SCGS,195,,19.5,23.1,37.4,20,80.5,57.4
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,ELP,22,50,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ELS,ELP,22,50,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,FEM,ELP,10,50,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,HISP,ELP,15,53.3,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,MALE,ELP,12,50,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,ELP,22,50,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,ELP,20,50,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,ELP,20,55,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,ELPA,22,36.4,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ELS,ELPA,22,36.4,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,FEM,ELPA,10,40,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,HISP,ELPA,15,40,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,MALE,ELPA,12,33.3,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,ELPA,22,36.4,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,ELPA,20,35,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,ELPA,20,40,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,ELPX,22,13.6,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ELS,ELPX,22,13.6,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,FEM,ELPX,10,10,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,HISP,ELPX,15,13.3,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,MALE,ELPX,12,16.7,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,ELPX,22,13.6,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,ELPX,20,15,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,ELPX,20,15,,,,,,
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,EOG,224,,52.7,20.5,20.5,6.3,47.3,26.8
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,BLCK,EOG,79,,58.2,24.1,15.2,<5,41.8,17.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,EDS,EOG,92,,57.6,23.9,15.2,<5,42.4,18.5
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ELS,EOG,37,,78.4,16.2,5.4,<5,21.6,5.4
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,FEM,EOG,120,,49.2,22.5,22.5,5.8,50.8,28.3
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,HISP,EOG,64,,60.9,15.6,21.9,<5,39.1,23.4
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,MALE,EOG,104,,56.7,18.3,18.3,6.7,43.3,25
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,MULT,EOG,11,,54.5,9.1,27.3,9.1,45.5,36.4
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,EOG,224,,52.7,20.5,20.5,6.3,47.3,26.8
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,EOG,132,,49.2,18.2,24.2,8.3,50.8,32.6
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NELS,EOG,187,,47.6,21.4,23.5,7.5,52.4,31
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,EOG,187,,47.1,21.9,23.5,7.5,52.9,31
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,SWD,EOG,37,,81.1,13.5,5.4,<5,18.9,5.4
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,WHTE,EOG,67,,38.8,20.9,25.4,14.9,61.2,40.3
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,EOG03,48,,39.6,22.9,33.3,<5,60.4,37.5
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,EDS,EOG03,14,,50,21.4,28.6,<5,50,28.6
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,FEM,EOG03,28,,50,21.4,25,<5,50,28.6
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,HISP,EOG03,14,,35.7,14.3,50,<5,64.3,50
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,MALE,EOG03,20,,25,25,45,5,75,50
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,EOG03,48,,39.6,22.9,33.3,<5,60.4,37.5
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,EOG03,34,,35.3,23.5,35.3,5.9,64.7,41.2
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NELS,EOG03,40,,37.5,22.5,35,5,62.5,40
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,EOG03,38,,34.2,23.7,36.8,5.3,65.8,42.1
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,SWD,EOG03,10,,60,20,20,<5,40,20
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,WHTE,EOG03,20,,30,35,30,5,70,35
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,EOG04,50,,54,18,20,8,46,28
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,BLCK,EOG04,20,,70,20,10,<5,30,10
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,EDS,EOG04,24,,62.5,29.2,8.3,<5,37.5,8.3
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,FEM,EOG04,18,,27.8,27.8,33.3,11.1,72.2,44.4
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,HISP,EOG04,14,,57.1,14.3,21.4,7.1,42.9,28.6
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,MALE,EOG04,32,,68.8,12.5,12.5,6.3,31.3,18.8
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,EOG04,50,,54,18,20,8,46,28
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,EOG04,26,,46.2,7.7,30.8,15.4,53.8,46.2
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NELS,EOG04,42,,50,16.7,23.8,9.5,50,33.3
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,EOG04,40,,47.5,17.5,25,10,52.5,35
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,SWD,EOG04,10,,80,20,<5,<5,20,<5
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,WHTE,EOG04,14,,28.6,21.4,28.6,21.4,71.4,50
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,EOG05,24,,70.8,12.5,<5,12.5,29.2,16.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,FEM,EOG05,15,,80,13.3,<5,6.7,20,6.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,EOG05,24,,70.8,12.5,<5,12.5,29.2,16.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,EOG05,15,,73.3,6.7,6.7,13.3,26.7,20
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NELS,EOG05,21,,66.7,14.3,<5,14.3,33.3,19
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,EOG05,15,,60,13.3,6.7,20,40,26.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,EOG06,26,,65.4,15.4,19.2,<5,34.6,19.2
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,BLCK,EOG06,10,,50,20,30,<5,50,30
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,EDS,EOG06,12,,75,8.3,16.7,<5,25,16.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,FEM,EOG06,10,,40,20,40,<5,60,40
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,MALE,EOG06,16,,81.3,12.5,6.3,<5,18.8,6.3
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,EOG06,26,,65.4,15.4,19.2,<5,34.6,19.2
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,EOG06,14,,57.1,21.4,21.4,<5,42.9,21.4
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NELS,EOG06,22,,59.1,18.2,22.7,<5,40.9,22.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,EOG06,24,,62.5,16.7,20.8,<5,37.5,20.8
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,EOG07,16,,50,31.3,18.8,<5,50,18.8
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,FEM,EOG07,10,,70,20,10,<5,30,10
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,EOG07,16,,50,31.3,18.8,<5,50,18.8
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,EOG07,10,,70,20,10,<5,30,10
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NELS,EOG07,14,,42.9,35.7,21.4,<5,57.1,21.4
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,EOG07,16,,50,31.3,18.8,<5,50,18.8
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,EOG08,60,,50,23.3,18.3,8.3,50,26.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,BLCK,EOG08,24,,50,29.2,16.7,<5,50,20.8
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,EDS,EOG08,27,,55.6,22.2,14.8,7.4,44.4,22.2
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ELS,EOG08,12,,83.3,16.7,<5,<5,16.7,<5
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,FEM,EOG08,39,,43.6,25.6,23.1,7.7,56.4,30.8
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,HISP,EOG08,18,,72.2,16.7,11.1,<5,27.8,11.1
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,MALE,EOG08,21,,61.9,19,9.5,9.5,38.1,19
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,EOG08,60,,50,23.3,18.3,8.3,50,26.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,EOG08,33,,45.5,24.2,21.2,9.1,54.5,30.3
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NELS,EOG08,48,,41.7,25,22.9,10.4,58.3,33.3
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,EOG08,54,,44.4,25.9,20.4,9.3,55.6,29.6
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,WHTE,EOG08,12,,16.7,8.3,41.7,33.3,83.3,75
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,M8SEP,20,,70,10,10,10,30,20
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,FEM,M8SEP,13,,61.5,15.4,15.4,7.7,38.5,23.1
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,M8SEP,20,,70,10,10,10,30,20
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,M8SEP,11,,63.6,18.2,9.1,9.1,36.4,18.2
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NELS,M8SEP,16,,62.5,12.5,12.5,12.5,37.5,25
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,M8SEP,18,,66.7,11.1,11.1,11.1,33.3,22.2
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,MA03,24,,41.7,16.7,41.7,<5,58.3,41.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,FEM,MA03,14,,42.9,21.4,35.7,<5,57.1,35.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,MALE,MA03,10,,40,10,50,<5,60,50
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,MA03,24,,41.7,16.7,41.7,<5,58.3,41.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,MA03,17,,35.3,17.6,47.1,<5,64.7,47.1
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NELS,MA03,20,,40,15,45,<5,60,45
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,MA03,19,,36.8,15.8,47.4,<5,63.2,47.4
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,WHTE,MA03,10,,30,20,50,<5,70,50
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,MA04,25,,56,20,16,8,44,24
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,BLCK,MA04,10,,70,30,<5,<5,30,<5
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,EDS,MA04,12,,58.3,33.3,8.3,<5,41.7,8.3
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,MALE,MA04,16,,68.8,12.5,12.5,6.3,31.3,18.8
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,MA04,25,,56,20,16,8,44,24
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,MA04,13,,53.8,7.7,23.1,15.4,46.2,38.5
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NELS,MA04,21,,52.4,19,19,9.5,47.6,28.6
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,MA04,20,,50,20,20,10,50,30
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,MA06,13,,69.2,15.4,15.4,<5,30.8,15.4
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,MA06,13,,69.2,15.4,15.4,<5,30.8,15.4
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NELS,MA06,11,,63.6,18.2,18.2,<5,36.4,18.2
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,MA06,12,,66.7,16.7,16.7,<5,33.3,16.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,MA08,20,,70,10,10,10,30,20
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,FEM,MA08,13,,61.5,15.4,15.4,7.7,38.5,23.1
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,MA08,20,,70,10,10,10,30,20
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,MA08,11,,63.6,18.2,9.1,9.1,36.4,18.2
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NELS,MA08,16,,62.5,12.5,12.5,12.5,37.5,25
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,MA08,18,,66.7,11.1,11.1,11.1,33.3,22.2
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,MA37,78,,56.4,17.9,21.8,<5,43.6,25.6
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,BLCK,MA37,26,,61.5,23.1,15.4,<5,38.5,15.4
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,EDS,MA37,31,,58.1,25.8,16.1,<5,41.9,16.1
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ELS,MA37,12,,75,16.7,8.3,<5,25,8.3
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,FEM,MA37,38,,52.6,21.1,23.7,<5,47.4,26.3
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,HISP,MA37,22,,63.6,13.6,18.2,<5,36.4,22.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,MALE,MA37,40,,60,15,20,5,40,25
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,MA37,78,,56.4,17.9,21.8,<5,43.6,25.6
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,MA37,47,,55.3,12.8,25.5,6.4,44.7,31.9
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NELS,MA37,66,,53,18.2,24.2,<5,47,28.8
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,MA37,64,,53.1,17.2,25,<5,46.9,29.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,SWD,MA37,14,,71.4,21.4,7.1,<5,28.6,7.1
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,WHTE,MA37,26,,42.3,19.2,30.8,7.7,57.7,38.5
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,MAGS,98,,59.2,16.3,19.4,5.1,40.8,24.5
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,BLCK,MAGS,34,,64.7,20.6,14.7,<5,35.3,14.7
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,EDS,MAGS,40,,62.5,20,15,<5,37.5,17.5
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ELS,MAGS,16,,81.3,12.5,6.3,<5,18.8,6.3
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,FEM,MAGS,51,,54.9,19.6,21.6,<5,45.1,25.5
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,HISP,MAGS,28,,67.9,14.3,14.3,<5,32.1,17.9
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,MALE,MAGS,47,,63.8,12.8,17,6.4,36.2,23.4
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NAIG,MAGS,98,,59.2,16.3,19.4,5.1,40.8,24.5
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NEDS,MAGS,58,,56.9,13.8,22.4,6.9,43.1,29.3
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NELS,MAGS,82,,54.9,17.1,22,6.1,45.1,28
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,NSWD,MAGS,82,,56.1,15.9,22,6.1,43.9,28
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,SWD,MAGS,16,,75,18.8,6.3,<5,25,6.3
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,WHTE,MAGS,30,,40,16.7,30,13.3,60,43.3
2025,61J,Charter Schools,61J000,Lakeside Charter Academy,Southwest,0K-08,0,,ALL,PCALL,224,,52.7,20.5,20.5,6.3,47.3,26.8
